Order_ID,Customer_name,Gender,Age,Meal,Residence_in_busy_location,Google_maps_accuracy,Cuisine,Item,Good_road_condition,Delivered_temperature,Location,Subscription,Subscription Cost,Mode,Quantity_size,Freshness,Food_quality,Customer Placed Order time,Order Accepted by Restaurant time,Driver at Restaurant Datetime,Delivered to Consumer Datetime,Wait Time in minutes,Meal Price,Order Quantity,delivery fee,Delivery fee,Total Price,Service Fee,Tax,Final Price,Number of Claims,Complain Resolved,Complaints Resolved,Number of Open Complaints,Amount of Refund for resolved complaint
14884,Marsha Chynoweth,Female,25,Dinner,No,Yes,Indian,Biryani,Yes,Room,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-05-04 12:33:06,2023-05-04 12:39:04,2023-05-04 12:47:22,2023-05-04 13:02:38,29,13.31,2,0.99,,26.62,2.9282,3.8598999999999997,,16,13,16,0,243.8392
47652,Pamela Mcarthur,Female,38,Lunch,No,No,Italian,Tiramisu,Yes,Cold,Subarban,Monthly Basic,4.99,Car,Small,High,Good,2023-05-20 01:03:59,2023-05-20 01:06:07,2023-05-20 01:16:36,2023-05-20 01:32:13,28,9.11,5,0.99,,45.55,5.0104999999999995,6.604749999999999,,11,18,7,4,73.01665
80422,George Degen,Male,31,Lunch,No,Yes,Italian,Gelato,Yes,Cold,Urban,Premium,101.9,Car,Small,High,Good,2023-05-25 10:35:00,2023-05-25 10:37:18,2023-05-25 10:47:02,2023-05-25 10:57:16,22,1.59,1,0.0,,1.59,0.1749,0.23055,,5,2,5,0,9.10275
80424,Raul Clanton,Male,57,Lunch,Yes,Yes,Italian,Pizza,Yes,Hot,Urban,Free,0.0,Car,Large,High,Good,2023-05-20 09:36:55,2023-05-20 09:42:06,2023-05-20 09:50:18,2023-05-20 10:06:11,29,19.42,2,,4.99,38.84,4.2724,5.6318,53.7342,11,1,9,2,200.12310000000002
47657,Rosemarie Davidson,Female,29,Dinner,Yes,No,Indian,Biryani,Yes,Hot,Urban,Basic,50.9,Car,Large,High,Good,2023-05-20 10:44:48,2023-05-20 10:48:01,2023-05-20 10:58:01,2023-05-20 11:12:52,28,17.2,1,0.99,,17.2,1.892,2.4939999999999998,,14,5,14,0,275.716
47661,Richard Cohen,Male,33,Lunch,Yes,Yes,Italian,Prosecco,Yes,Room,Urban,Free,0.0,Car,Small,Low,Bad,2023-05-26 10:28:49,2023-05-26 10:34:08,2023-05-26 10:44:42,2023-05-26 11:00:17,31,18.24,5,,3.99,91.19999999999999,10.031999999999998,13.223999999999997,118.44599999999998,1,11,1,0,20.8848
47662,James Silva,Male,26,Dinner,No,No,Italian,Risotto,No,Hot,Urban,Monthly Premium,9.99,Car,Medium,High,Good,2023-05-11 11:16:38,2023-05-11 11:21:02,2023-05-11 11:29:39,2023-05-11 11:41:02,24,18.74,2,0.0,,37.48,4.1228,5.434599999999999,,3,1,2,1,42.91459999999999
80430,Craig Dyer,Male,29,Dinner,No,No,Chinese,Bubble Tea,Yes,Cold,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-05-02 02:05:56,2023-05-02 02:08:50,2023-05-02 02:18:30,2023-05-02 02:29:30,23,3.3,2,2.99,,6.6,0.726,0.9569999999999999,,4,12,3,1,11.335499999999998
80436,Robert Linnen,Male,28,Dinner,Yes,No,Italian,Risotto,Yes,Cold,Urban,Monthly Basic,4.99,Car,Small,Low,Bad,2023-05-20 15:26:57,2023-05-20 15:32:00,2023-05-20 15:42:55,2023-05-20 15:56:15,29,13.66,5,0.99,,68.3,7.513,9.9035,,8,3,8,0,125.1256
47669,Ray Henderson,Male,45,Lunch,Yes,Yes,Chinese,Kung Pao Chicken,Yes,Room,Subarban,Monthly Basic,4.99,Car,Small,High,Good,2023-05-16 11:21:57,2023-05-16 11:27:01,2023-05-16 11:34:22,2023-05-16 11:46:42,24,16.13,5,2.99,,80.64999999999999,8.8715,11.694249999999998,,8,4,8,0,147.7508
80439,Misty Walker,Female,42,Dinner,Yes,Yes,Japanese,Tempura,Yes,Hot,Urban,Premium,101.9,Car,Small,High,Good,2023-05-07 07:47:28,2023-05-07 07:51:54,2023-05-07 08:01:54,2023-05-07 08:14:09,26,13.4,1,0.0,,13.4,1.474,1.9429999999999998,,8,6,7,1,107.401
14905,Daniel Mancias,Male,21,Breakfast,Yes,No,Japanese,Ramune Soda,No,Cold,Subarban,Basic,50.9,Bike,Large,High,Good,2023-05-05 14:52:07,2023-05-05 14:55:00,2023-05-05 15:03:26,2023-05-05 15:15:35,23,3.93,4,0.99,,15.72,1.7292,2.2794,,13,20,12,1,53.998200000000004
80442,Micheal Schreckengost,Male,29,Dinner,No,No,Chinese,Noodles,No,Hot,Subarban,Free,0.0,Bike,Large,High,Good,2023-05-06 22:40:39,2023-05-06 22:45:56,2023-05-06 22:56:47,2023-05-06 23:09:12,28,9.05,1,,5.99,9.05,0.9955,1.31225,17.34775,8,6,5,3,51.81125
47676,Manuel Muellerleile,Male,22,Dinner,No,No,Thai,Pad Thai,No,Cold,Urban,Monthly Premium,9.99,Car,Small,Low,Bad,2023-05-31 03:15:19,2023-05-31 03:20:06,2023-05-31 03:28:25,2023-05-31 03:44:14,28,10.29,4,0.0,,41.16,4.5276,5.9681999999999995,,8,15,7,1,82.47435
14909,Julia Jones,Female,50,Dinner,Yes,Yes,Chinese,Peking Duck,Yes,Hot,Subarban,Monthly Premium,9.99,Bike,Small,High,Good,2023-05-05 07:18:17,2023-05-05 07:22:25,2023-05-05 07:29:32,2023-05-05 07:44:10,25,21.05,5,0.0,,105.25,11.5775,15.261249999999999,,13,2,11,2,265.12475
14914,Luke Miller,Male,29,Lunch,No,Yes,Chinese,Jasmine Tea,No,Room,Urban,Free,0.0,Car,Small,Low,Bad,2023-05-25 22:28:31,2023-05-25 22:33:58,2023-05-25 22:44:18,2023-05-25 22:58:41,30,3.48,3,,4.99,10.44,1.1483999999999999,1.5137999999999998,18.0922,4,0,3,1,11.9538
47689,Roy Merchant,Male,22,Dinner,Yes,No,Thai,Thai Iced Tea,No,Cold,Rural,Premium,101.9,Bike,Medium,High,Good,2023-05-15 00:59:15,2023-05-15 01:01:50,2023-05-15 01:12:08,2023-05-15 01:25:50,26,3.54,5,0.0,,17.7,1.9469999999999998,2.5664999999999996,,16,0,10,6,40.533
14922,Roy Mcclaine,Male,18,Dinner,Yes,No,Thai,Green Curry,No,Room,Subarban,Free,0.0,Car,Medium,High,Good,2023-05-25 08:54:54,2023-05-25 08:58:46,2023-05-25 09:08:25,2023-05-25 09:18:46,23,13.61,2,,4.99,27.22,2.9941999999999998,3.9468999999999994,39.1511,20,0,14,6,218.1683
80460,Kevin Combs,Male,39,Lunch,No,Yes,Italian,Gelato,Yes,Room,Urban,Free,0.0,Bike,Medium,Low,Bad,2023-05-17 07:20:42,2023-05-17 07:26:34,2023-05-17 07:35:28,2023-05-17 07:49:32,28,2.55,1,,3.99,2.55,0.28049999999999997,0.36974999999999997,7.19025,17,6,17,0,49.635749999999994
47702,Tammie Vause,Female,21,Lunch,Yes,No,Italian,Pizza,Yes,Hot,Urban,Premium,101.9,Car,Large,High,Good,2023-05-29 14:54:36,2023-05-29 14:58:00,2023-05-29 15:06:53,2023-05-29 15:20:39,26,19.57,4,0.0,,78.28,8.6108,11.3506,,19,9,13,6,291.29945
14935,Brandon Lucas,Male,18,Lunch,No,Yes,Italian,Tiramisu,Yes,Cold,Rural,Basic,50.9,Car,Medium,High,Good,2023-05-09 18:59:51,2023-05-09 19:05:38,2023-05-09 19:14:36,2023-05-09 19:26:41,26,8.21,3,1.99,,24.630000000000003,2.7093000000000003,3.5713500000000002,,10,7,10,0,94.00450000000001
80473,Alvin Neiman,Male,22,Dinner,Yes,No,Japanese,Cake,No,Cold,Urban,Monthly Basic,4.99,Bike,Small,High,Good,2023-05-09 00:04:55,2023-05-09 00:07:08,2023-05-09 00:16:54,2023-05-09 00:30:31,25,4.52,3,1.99,,13.559999999999999,1.4915999999999998,1.9661999999999997,,6,11,5,1,25.876999999999995
47706,Augustine Martin,Male,29,Lunch,Yes,Yes,Thai,Spring Roll,Yes,Cold,Urban,Monthly Premium,9.99,Bike,Small,High,Good,2023-05-07 18:00:50,2023-05-07 18:04:10,2023-05-07 18:11:33,2023-05-07 18:22:26,21,6.64,5,0.0,,33.199999999999996,3.6519999999999997,4.813999999999999,,20,14,20,0,152.05599999999998
80474,Anthony Harris,Male,41,Dinner,Yes,Yes,Italian,Tiramisu,No,Cold,Urban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-05-19 18:48:27,2023-05-19 18:53:06,2023-05-19 19:01:54,2023-05-19 19:11:56,23,13.15,3,0.99,,39.45,4.3395,5.72025,,3,11,3,0,45.17025
47711,Mary Mesta,Female,43,Lunch,Yes,No,Thai,Thai Iced Tea,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Small,Low,Bad,2023-05-26 00:28:14,2023-05-26 00:30:41,2023-05-26 00:40:43,2023-05-26 00:51:50,23,4.77,5,0.99,,23.849999999999998,2.6235,3.4582499999999996,,2,13,2,0,10.9233
14950,Theresa Welter,Female,24,Dinner,Yes,Yes,Chinese,Hot pot,No,Hot,Urban,Monthly Premium,9.99,Bike,Small,High,Good,2023-05-14 08:44:46,2023-05-14 08:47:53,2023-05-14 08:54:55,2023-05-14 09:09:39,24,42.51,5,0.0,,212.54999999999998,23.380499999999998,30.819749999999996,,14,1,11,3,535.4134499999999
47719,Carmen Cardenas,Female,50,Breakfast,Yes,Yes,Indian,Palak Paneer,Yes,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-05-25 09:07:48,2023-05-25 09:10:53,2023-05-25 09:20:57,2023-05-25 09:32:24,24,14.24,2,,3.99,28.48,3.1328,4.1296,39.732400000000005,11,0,11,0,179.3528
47720,Michelle Ramos,Female,23,Lunch,No,No,Italian,Gelato,Yes,Hot,Urban,Free,0.0,Bike,Medium,Low,Bad,2023-05-30 05:50:11,2023-05-30 05:54:21,2023-05-30 06:02:47,2023-05-30 06:15:25,25,2.21,5,,3.99,11.05,1.2155,1.60225,17.857750000000003,7,2,6,1,15.1827
47721,Norma Salazar,Female,31,Breakfast,No,No,Italian,Pizza,Yes,Cold,Urban,Monthly Basic,4.99,Car,Medium,Low,Bad,2023-05-26 00:57:10,2023-05-26 00:59:12,2023-05-26 01:07:27,2023-05-26 01:23:00,25,12.37,3,1.99,,37.11,4.0821,5.3809499999999995,,2,2,1,1,14.163649999999999
80491,Jose Oaks,Male,30,Breakfast,Yes,No,Thai,Pad Thai,Yes,Hot,Urban,Monthly Premium,9.99,Car,Large,High,Good,2023-05-12 00:00:56,2023-05-12 00:06:40,2023-05-12 00:16:47,2023-05-12 00:27:11,26,11.19,3,0.0,,33.57,3.6927,4.867649999999999,,14,16,14,0,179.3757
14960,Ronald Mckinney,Male,69,Breakfast,No,Yes,Chinese,Soy Milk,No,Cold,Urban,Basic,50.9,Car,Small,High,Good,2023-05-05 03:07:59,2023-05-05 03:10:46,2023-05-05 03:17:54,2023-05-05 03:32:07,24,3.56,1,2.99,,3.56,0.3916,0.5162,,12,11,11,1,44.8382
47729,Jessica Hamilton,Female,40,Dinner,No,No,Japanese,Ramune Soda,Yes,Cold,Rural,Premium,101.9,Bike,Small,High,Good,2023-05-13 08:32:37,2023-05-13 08:36:28,2023-05-13 08:43:47,2023-05-13 08:57:56,25,3.4,2,0.0,,6.8,0.748,0.9859999999999999,,11,1,10,1,38.93
80500,Logan Remick,Male,37,Dinner,Yes,No,Italian,Prosecco,Yes,Cold,Rural,Basic,50.9,Car,Medium,High,Good,2023-05-13 10:48:22,2023-05-13 10:52:53,2023-05-13 11:00:25,2023-05-13 11:13:53,25,27.09,1,1.99,,27.09,2.9799,3.92805,,17,4,13,4,403.23465
47737,Michael Anspach,Male,48,Lunch,No,Yes,Italian,Gelato,Yes,Cold,Urban,Monthly Premium,9.99,Car,Large,High,Good,2023-05-20 02:54:36,2023-05-20 03:00:33,2023-05-20 03:11:25,2023-05-20 03:22:23,27,2.98,5,0.0,,14.9,1.639,2.1605,,16,3,14,2,47.7694
14971,William Crosby,Male,27,Breakfast,No,No,Italian,Gelato,No,Cold,Urban,Premium,101.9,Car,Small,High,Good,2023-05-12 23:55:19,2023-05-13 00:01:02,2023-05-13 00:08:49,2023-05-13 00:21:39,26,1.41,3,0.0,,4.2299999999999995,0.46529999999999994,0.6133499999999998,,6,9,6,0,9.686699999999998
14974,Steven Ireland,Male,26,Breakfast,Yes,Yes,Indian,Lassi,Yes,Cold,Urban,Premium,101.9,Car,Large,High,Good,2023-05-09 18:10:58,2023-05-09 18:14:27,2023-05-09 18:22:41,2023-05-09 18:33:52,22,4.17,5,0.0,,20.85,2.2935000000000003,3.02325,,3,4,3,0,14.32395
14976,Janet Vang,Female,68,Lunch,Yes,No,Italian,Limoncello,Yes,Hot,Urban,Monthly Premium,9.99,Car,Small,Low,Bad,2023-05-02 18:44:20,2023-05-02 18:48:05,2023-05-02 18:57:43,2023-05-02 19:08:32,24,21.13,5,0.0,,105.64999999999999,11.6215,15.319249999999998,,2,13,2,0,48.387699999999995
80513,James Baker,Male,34,Dinner,Yes,Yes,Thai,Coconut Water,Yes,Cold,Urban,Monthly Premium,9.99,Car,Small,High,Good,2023-05-28 12:06:28,2023-05-28 12:08:50,2023-05-28 12:17:32,2023-05-28 12:32:56,26,2.6,1,0.0,,2.6,0.28600000000000003,0.377,,1,9,0,1,0.0
14978,Michael Dunkin,Male,42,Dinner,No,Yes,Chinese,Bubble Tea,Yes,Cold,Urban,Basic,50.9,Car,Small,High,Good,2023-05-08 19:50:15,2023-05-08 19:53:34,2023-05-08 20:00:47,2023-05-08 20:16:03,25,3.97,3,2.99,,11.91,1.3101,1.72695,,20,1,13,7,59.09345
80515,Lori Gillam,Female,29,Breakfast,Yes,Yes,Italian,Risotto,No,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-05-19 08:09:53,2023-05-19 08:14:49,2023-05-19 08:22:33,2023-05-19 08:36:21,26,15.42,3,,4.99,46.26,5.0886,6.707699999999999,63.046299999999995,6,14,6,0,105.93539999999999
14981,Paul Davis,Male,46,Dinner,Yes,Yes,Mexican,Tequila,Yes,Cold,Rural,Free,0.0,Car,Medium,High,Good,2023-05-31 17:52:53,2023-05-31 17:55:12,2023-05-31 18:05:33,2023-05-31 18:20:10,27,6.17,1,,4.99,6.17,0.6787,0.89465,12.73335,15,9,10,5,70.6465
80519,Jesus Fisher,Male,19,Lunch,Yes,Yes,Mexican,Tacos,No,Cold,Urban,Premium,101.9,Car,Medium,Low,Bad,2023-05-31 08:25:06,2023-05-31 08:30:05,2023-05-31 08:39:05,2023-05-31 08:53:24,28,2.76,1,0.0,,2.76,0.3036,0.40019999999999994,,2,13,1,1,3.1601999999999997
47752,Stephanie Paya,Female,56,Breakfast,Yes,Yes,Chinese,Jasmine Tea,No,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-05-03 00:55:24,2023-05-03 00:58:44,2023-05-03 01:07:11,2023-05-03 01:20:30,25,4.51,4,,4.99,18.04,1.9844,2.6157999999999997,27.630200000000002,16,7,15,1,77.45925
14985,Thomas Crilly,Male,18,Breakfast,Yes,No,Italian,Gelato,Yes,Cold,Subarban,Premium,101.9,Car,Small,High,Good,2023-05-04 21:30:36,2023-05-04 21:35:50,2023-05-04 21:45:57,2023-05-04 22:01:16,30,2.22,4,0.0,,8.88,0.9768000000000001,1.2876,,15,2,14,1,35.586600000000004
80520,Bonnie Wilbourn,Female,34,Breakfast,Yes,Yes,Chinese,Peking Duck,No,Hot,Urban,Free,0.0,Car,Medium,High,Good,2023-05-19 18:21:35,2023-05-19 18:25:28,2023-05-19 18:34:08,2023-05-19 18:50:00,28,20.86,5,,3.99,104.3,11.472999999999999,15.123499999999998,134.8865,19,4,12,7,286.6164
80525,Andrew Stephens,Male,68,Lunch,No,Yes,Italian,Gelato,No,Cold,Subarban,Basic,50.9,Car,Small,High,Good,2023-05-25 19:08:23,2023-05-25 19:12:29,2023-05-25 19:23:22,2023-05-25 19:34:36,26,2.89,5,0.99,,14.450000000000001,1.5895000000000001,2.09525,,1,3,1,0,3.30905
15005,Sonia Miyasato,Female,31,Lunch,Yes,No,Italian,Tiramisu,Yes,Cold,Urban,Monthly Basic,4.99,Car,Small,High,Good,2023-05-12 12:53:09,2023-05-12 12:56:36,2023-05-12 13:04:49,2023-05-12 13:19:40,26,13.5,4,2.99,,54.0,5.94,7.829999999999999,,7,10,4,3,61.83
15007,Walter Avila,Male,24,Dinner,No,Yes,Indian,Masala Chai,No,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-05-10 03:47:46,2023-05-10 03:51:29,2023-05-10 03:59:05,2023-05-10 04:11:06,23,3.39,4,,3.99,13.56,1.4916,1.9662,21.007800000000003,3,9,2,1,7.7631000000000006
15008,Tammy Mccallister,Female,43,Lunch,Yes,No,Italian,Pasta,Yes,Hot,Subarban,Free,0.0,Car,Medium,High,Good,2023-05-18 22:04:52,2023-05-18 22:07:13,2023-05-18 22:17:45,2023-05-18 22:32:17,27,11.56,4,,4.99,46.24,5.0864,6.7048,63.0212,16,9,10,6,132.36200000000002
47778,Valarie Rivera,Female,22,Dinner,No,Yes,Greek,Ice-cream,No,Cold,Urban,Monthly Basic,4.99,Bike,Small,High,Good,2023-05-31 19:46:14,2023-05-31 19:48:23,2023-05-31 19:55:32,2023-05-31 20:06:26,20,4.16,3,1.99,,12.48,1.3728,1.8095999999999999,,3,9,3,0,14.2896
15012,Linda Andrews,Female,18,Lunch,Yes,No,Indian,Tandoori Chicken,No,Hot,Urban,Monthly Basic,4.99,Car,Medium,High,Good,2023-05-17 23:37:53,2023-05-17 23:41:14,2023-05-17 23:51:08,2023-05-18 00:01:42,23,10.05,5,2.99,,50.25,5.5275,7.28625,,8,13,6,2,69.04350000000001
47782,Arthur Shelvey,Male,49,Lunch,Yes,No,Mexican,Tequila,No,Room,Urban,Monthly Basic,4.99,Bike,Medium,Low,Bad,2023-05-21 10:58:34,2023-05-21 11:03:41,2023-05-21 11:12:28,2023-05-21 11:27:32,28,14.86,1,2.99,,14.86,1.6346,2.1546999999999996,,20,11,16,4,272.23519999999996
80551,Janet Anaya,Female,55,Dinner,No,Yes,Thai,Thai Iced Tea,Yes,Cold,Urban,Basic,50.9,Car,Small,High,Good,2023-05-12 19:43:02,2023-05-12 19:45:08,2023-05-12 19:55:50,2023-05-12 20:11:33,28,4.61,2,1.99,,9.22,1.0142,1.3369,,3,3,3,0,15.835350000000002
80557,Vicki Mclaughlin,Female,66,Dinner,Yes,No,Japanese,Matcha Tea,Yes,Hot,Subarban,Free,0.0,Car,Medium,Low,Bad,2023-05-24 22:13:06,2023-05-24 22:15:51,2023-05-24 22:24:06,2023-05-24 22:39:35,26,3.59,5,,3.99,17.95,1.9745,2.60275,26.517249999999997,10,4,8,2,32.8844
47790,Billy Allen,Male,38,Lunch,No,No,Chinese,Noodles,Yes,Hot,Subarban,Monthly Basic,4.99,Car,Large,High,Good,2023-05-03 04:03:36,2023-05-03 04:07:03,2023-05-03 04:14:16,2023-05-03 04:27:02,23,10.28,3,1.99,,30.839999999999996,3.3923999999999994,4.471799999999999,,12,8,12,0,141.2472
80562,Les Johnson,Male,68,Breakfast,Yes,Yes,Indian,Butter Chicken,Yes,Cold,Urban,Free,0.0,Car,Small,Low,Bad,2023-05-14 23:13:52,2023-05-14 23:16:54,2023-05-14 23:24:50,2023-05-14 23:39:47,25,19.44,1,,5.99,19.44,2.1384000000000003,2.8188,30.3872,17,9,14,3,311.6232
47795,Carol Law,Female,31,Dinner,No,No,Greek,Moussaka,Yes,Hot,Urban,Free,0.0,Bike,Medium,High,Good,2023-05-29 04:37:51,2023-05-29 04:41:28,2023-05-29 04:51:44,2023-05-29 05:02:15,24,13.16,2,,3.99,26.32,2.8952,3.8164,37.0216,12,12,8,4,120.54560000000001
15027,Rose Williams,Female,24,Dinner,Yes,Yes,Chinese,Dumpling,Yes,Room,Urban,Basic,50.9,Bike,Small,High,Good,2023-05-04 02:36:15,2023-05-04 02:38:52,2023-05-04 02:48:25,2023-05-04 03:00:11,23,9.08,5,0.99,,45.4,4.994,6.582999999999999,,12,4,10,2,103.966
47798,Tami Marshall,Female,31,Breakfast,No,No,Japanese,Ramune Soda,No,Cold,Urban,Basic,50.9,Car,Medium,High,Good,2023-05-30 14:04:48,2023-05-30 14:08:59,2023-05-30 14:18:54,2023-05-30 14:32:40,27,3.15,4,0.99,,12.6,1.386,1.8269999999999997,,11,7,10,1,36.0675
15033,Mildred Goeppner,Female,26,Dinner,Yes,Yes,Italian,Lasagna,Yes,Room,Subarban,Free,0.0,Car,Small,High,Good,2023-05-25 00:11:22,2023-05-25 00:15:43,2023-05-25 00:25:15,2023-05-25 00:37:40,26,16.67,3,,3.99,50.010000000000005,5.501100000000001,7.25145,66.75255,2,10,2,0,38.1743
80570,Karen Slate,Female,26,Lunch,Yes,No,Indian,Lassi,Yes,Cold,Urban,Monthly Premium,9.99,Car,Large,High,Good,2023-05-16 14:06:23,2023-05-16 14:09:12,2023-05-16 14:19:08,2023-05-16 14:30:18,23,3.42,1,0.0,,3.42,0.3762,0.49589999999999995,,13,15,12,1,46.9908
47807,Michelle Rye,Female,38,Dinner,Yes,Yes,Chinese,Kung Pao Chicken,No,Hot,Rural,Basic,50.9,Car,Large,High,Good,2023-05-10 18:53:23,2023-05-10 18:58:27,2023-05-10 19:07:25,2023-05-10 19:21:23,28,11.67,3,0.99,,35.01,3.8510999999999997,5.0764499999999995,,4,12,2,2,26.7243
15045,Crystal Lewis,Female,53,Dinner,No,Yes,Italian,Limoncello,No,Cold,Urban,Free,0.0,Bike,Small,High,Good,2023-05-09 16:17:32,2023-05-09 16:21:07,2023-05-09 16:30:48,2023-05-09 16:42:56,25,13.99,4,,4.99,55.96,6.1556,8.1142,75.21979999999999,8,5,8,0,128.1484
47820,Heather Betty,Female,23,Lunch,Yes,Yes,Greek,Ice-cream,No,Cold,Urban,Monthly Basic,4.99,Car,Medium,High,Good,2023-05-26 01:04:39,2023-05-26 01:10:05,2023-05-26 01:18:32,2023-05-26 01:31:09,26,4.46,2,0.99,,8.92,0.9812,1.2933999999999999,,6,14,6,0,30.640199999999997
15053,Carolyn Segal,Female,52,Lunch,Yes,No,Thai,Spring Roll,No,Hot,Urban,Premium,101.9,Bike,Large,Low,Bad,2023-05-11 23:58:22,2023-05-12 00:01:33,2023-05-12 00:08:37,2023-05-12 00:22:06,23,7.84,3,0.0,,23.52,2.5872,3.4103999999999997,,15,11,15,0,134.652
15057,Young Bruno,Male,36,Dinner,Yes,Yes,Thai,Thai Iced Tea,Yes,Cold,Subarban,Basic,50.9,Car,Large,High,Good,2023-05-04 02:28:36,2023-05-04 02:34:01,2023-05-04 02:43:12,2023-05-04 02:57:47,29,4.73,3,1.99,,14.190000000000001,1.5609000000000002,2.05755,,14,14,13,1,70.40605000000001
80594,Avis Horst,Female,31,Lunch,Yes,No,Italian,Tiramisu,Yes,Hot,Subarban,Free,0.0,Car,Small,Low,Bad,2023-05-21 23:39:29,2023-05-21 23:41:44,2023-05-21 23:48:53,2023-05-22 00:03:29,24,15.77,4,,4.99,63.08,6.9388,9.1466,84.1554,19,12,13,6,234.73645
80598,Jaime Bagwell,Female,21,Lunch,Yes,No,Italian,Tiramisu,No,Cold,Urban,Monthly Basic,4.99,Car,Medium,High,Good,2023-05-25 09:48:55,2023-05-25 09:53:48,2023-05-25 10:03:29,2023-05-25 10:15:35,26,8.72,1,0.99,,8.72,0.9592,1.2644,,19,13,19,0,189.7036
47832,Jerome Lybarger,Male,25,Breakfast,No,Yes,Japanese,Cake,Yes,Hot,Urban,Premium,101.9,Bike,Medium,Low,Bad,2023-05-18 18:27:13,2023-05-18 18:29:26,2023-05-18 18:39:07,2023-05-18 18:49:22,22,3.46,3,0.0,,10.379999999999999,1.1418,1.5050999999999997,,15,4,11,4,43.578700000000005
15066,Joseph Brodeur,Male,44,Lunch,No,No,Italian,Gelato,No,Room,Urban,Monthly Basic,4.99,Car,Large,Low,Bad,2023-05-18 07:05:33,2023-05-18 07:10:21,2023-05-18 07:18:18,2023-05-18 07:33:39,28,1.53,4,1.99,,6.12,0.6732,0.8874,,19,3,18,1,31.533299999999997
80603,Janice Edwards,Female,46,Dinner,Yes,Yes,Chinese,Bubble Tea,Yes,Cold,Subarban,Basic,50.9,Car,Small,High,Good,2023-05-17 11:29:00,2023-05-17 11:34:45,2023-05-17 11:42:09,2023-05-17 11:57:19,28,4.61,4,1.99,,18.44,2.0284,2.6738,,6,8,4,2,21.1138
47844,Randal Huey,Male,43,Lunch,No,No,Italian,Pasta,Yes,Room,Urban,Monthly Basic,4.99,Bike,Large,High,Good,2023-05-26 15:58:56,2023-05-26 16:04:32,2023-05-26 16:13:21,2023-05-26 16:27:14,28,18.65,1,1.99,,18.65,2.0515,2.7042499999999996,,16,12,13,3,277.60524999999996
15077,Heather Riddick,Female,31,Lunch,No,Yes,Chinese,Hot pot,No,Hot,Subarban,Monthly Basic,4.99,Bike,Medium,High,Good,2023-05-02 03:26:58,2023-05-02 03:29:20,2023-05-02 03:36:21,2023-05-02 03:49:27,22,39.76,1,1.99,,39.76,4.3736,5.765199999999999,,3,17,3,0,136.5756
47846,Dorothy Wright,Female,40,Lunch,Yes,Yes,Italian,Pizza,Yes,Room,Urban,Free,0.0,Car,Medium,High,Good,2023-05-22 23:54:22,2023-05-22 23:57:52,2023-05-23 00:07:23,2023-05-23 00:22:29,28,21.21,4,,3.99,84.84,9.3324,12.3018,110.4642,19,3,19,0,461.42355
15078,Maria Frautschi,Female,18,Dinner,Yes,Yes,Italian,Pasta,No,Cold,Urban,Free,0.0,Bike,Medium,Low,Bad,2023-05-11 20:33:58,2023-05-11 20:39:27,2023-05-11 20:46:38,2023-05-11 20:59:50,25,21.37,2,,5.99,42.74,4.7014000000000005,6.1973,59.6287,7,15,4,3,97.8746
80617,Vera Caldera,Female,26,Lunch,Yes,Yes,Chinese,Jasmine Tea,Yes,Room,Rural,Basic,50.9,Bike,Small,Low,Bad,2023-05-01 15:10:27,2023-05-01 15:14:17,2023-05-01 15:22:56,2023-05-01 15:34:04,23,3.4,1,1.99,,3.4,0.374,0.49299999999999994,,18,9,13,5,50.608999999999995
80620,Gwen Whitt,Female,38,Lunch,No,Yes,Indian,Tandoori Chicken,No,Cold,Urban,Free,0.0,Bike,Small,Low,Bad,2023-05-07 22:10:27,2023-05-07 22:13:29,2023-05-07 22:24:17,2023-05-07 22:35:28,25,14.51,3,,4.99,43.53,4.7883000000000004,6.31185,59.62015,19,11,14,5,232.59529999999998
47853,Garrett Cates,Male,29,Lunch,Yes,Yes,Greek,Mythos Beer,Yes,Cold,Urban,Premium,101.9,Car,Large,High,Good,2023-05-29 18:54:20,2023-05-29 18:59:30,2023-05-29 19:06:55,2023-05-29 19:20:42,26,4.17,1,0.0,,4.17,0.4587,0.6046499999999999,,20,15,14,6,66.8451
47855,Jasmine White,Female,16,Lunch,Yes,No,Mexican,Chiles Rellenos,Yes,Hot,Rural,Monthly Basic,4.99,Car,Large,High,Good,2023-05-12 05:42:54,2023-05-12 05:45:19,2023-05-12 05:54:47,2023-05-12 06:05:16,22,10.88,4,2.99,,43.52,4.7872,6.3104000000000005,,17,7,17,0,211.7792
47856,Robert Osborne,Male,39,Breakfast,Yes,Yes,Indian,Palak Paneer,Yes,Hot,Urban,Monthly Basic,4.99,Bike,Large,High,Good,2023-05-23 16:32:53,2023-05-23 16:35:41,2023-05-23 16:46:39,2023-05-23 16:58:03,25,15.87,1,1.99,,15.87,1.7457,2.30115,,1,1,0,1,0.0
